contract_id,station_number,status,bike_stands,bonus,banking,position,address,station_name
20,145,1,25,0,1,"50.859096/4.379117","COTEAUX/WIJNHEUVELEN - AVENUE ROGIER / ROGIERLAAN 128","145 - COTEAUX/WIJNHEUVELEN"
20,147,1,25,1,1,"50.861874/4.372146","EMILE MAX LYCEE/LYCEUM EMILE MAX - CHAUSSEE D'HAECHT/ HAACHTSESTEENWEG 226 - 230","147 - EMILE MAX LYCEE/LYCEUM EMILE MAX"
16,33,1,15,0,1,"37.4014605311/-5.98369018652","CALLE LEÓN XIII - Aprox. C/ Antonio Pantión","033_CALLE LEÓN XIII"
3,53,1,25,0,1,"43.6086363364/1.43763148934","PL SAINT JULIEN","00053 - PLACE SAINT JULIEN"
14,1031,1,20,0,1,"45.768023/4.831733","Place de la Paix - En face de La Poste","1031 - PLACE DE LA PAIX"
16,200,1,20,0,1,"37.4189136082/-5.96321712475","CAMINO DE LOS TOROS - Aprox. C/ Mediterráneo","200_CAMINO DE LOS TOROS"
14,3037,1,20,0,1,"45.757112/4.853405","Rue Paul Bert","3037 - PAUL BERT / GARIBALDI"
26,72,1,15,0,0,"47.2286256906/-1.56180639301","Bellamy-Gué Moreau-138 rue Paul Bellamy","00072-BELLAMY-GUÉ MOREAU"
8,53,1,40,0,1,"57.69418/11.97451","Läraregatan/Molinsgatan","LÄRAREGATAN/MOLINSGATAN"
8,3,1,20,0,1,"57.707476/11.963926","Postgatan","POSTGATAN"
14,8035,1,20,0,1,"45.747251/4.865386","54 COURS ALBERT THOMAS","8035 - SANS SOUCI"
25,1344,1,7,0,1,"43.3035394613/5.38635677106","FLAMMARION NATIONAL - BOULEVARD CAMILLE FLAMMARION ANGLE BOULEVARD NATIONAL","1344 - FLAMMARION NATIONAL"
26,40,1,15,0,0,"47.2088046424/-1.55041191412","MADELEINE - 2 QUAI MONCOUSU","00040-MADELEINE"
1,23,1,20,0,1,"49.440312/1.075491","Quai Jean de Béthencourt devant le Hangar 106 76100 ROUEN","23 - HANGAR 106"
11,4,1,20,0,1,"49.8972902974/2.29786445241","Place au Feurre","04- PLACE AU FEURRE"
8,24,1,20,0,1,"57.704675/11.992441","Gårdatorget","GÅRDATORGET"
3,187,1,17,0,1,"43.5845231235/1.41554396037","187 RUE HENRI DESBALS","00187 - DESBALS MONTDORE"
3,87,1,25,0,1,"43.6095000042/1.43233572993","47 BD LASCROSSES","00087 - LASCROSSES LECLERC"
14,5045,1,18,1,1,"45.750205/4.792193","64 RUE JEUNET","5045 - VALDO / RIVET"
6,217,1,25,0,1,"39.4702960856/-0.404687184458","Pintor Stolz - Nueve de Octubre","217_CALLE_9_DE_OCTUBRE_ESQ_CALLE_PINTOR_STOLZ"
5946480,95,1,21,0,1,"-27.475039/153.020323","Stanley St / Melbourne St","95 - STANLEY ST / MELBOURNE ST"
6,81,1,20,0,0,"39.4750961158/-0.361069056238","Micer Mascó - Rodriguez Fornos","081_DOCTOR FORNOS"
16,77,1,20,0,1,"37.3896294751/-6.00758126354","PLAZA CHAPINA - Aprox. Hotel Abba Triana","077_PLAZA CHAPINA"
6,28,1,25,0,0,"39.4715501017/-0.367842074631","Navarro Reverter - Grabador Esteve","028_NAVARRO REVERTE"
6,131,1,20,0,1,"39.4806211312/-0.371254089734","Alboraya - Flora","131_C/ ALBORAYA"
14,6035,1,21,0,1,"45.785456/4.854085","Face parvis du palais des congrès","6035 - CITÉ INTERNATIONALE"
5,31,1,20,0,0,"53.350929/-6.265125","Parnell Street","PARNELL STREET"
5946480,1101,1,40,0,1,"-27.468447/153.024662","King George Square 2","1101 - KING GEORGE SQUARE 2"
25,2272,1,14,0,1,"43.3051302608/5.36697414687","JOLIETTE DUNKERQUE - PLACE DE LA JOLIETTE ANGLE BOULEVARD DUNKERQUE","2272- JOLIETTE-DUNKERQUE"
4,75,1,15,0,1,"49.61561/6.13097","BEINCHEN","BEINCHEN"
14,1036,1,17,1,1,"45.774366/4.832716","158 BVD DE LA CROIX-ROUSSE","1036 - AVEYRON"
16,249,1,15,0,1,"37.4247584317/-5.98482367336","CALLE NAVARRA - Aprox. C/ Cataluña","249_CALLE NAVARRA"
4,45,1,20,0,1,"49.6126/6.0977","AUBEPINES - VAL SAINTE CROIX / RUE DES AUBEPINES","AUBEPINES"
14,6022,1,20,0,1,"45.7694/4.842584","Pierre Corneille/cours Franklin Roosevelt","6022- PLACE MARÉCHAL LYAUTEY"
6,1,1,25,0,1,"39.48001/-0.38302","C/GUILLEM DE CASTRO esquina con C/NA JORDANA","001_GUILLEN_DE_CASTRO"
16,87,1,40,0,1,"37.388966477/-5.99529422004","PLAZA NUEVA - Aprox. C/ Tetuan","087_PLAZA NUEVA"
20,148,1,22,0,0,"50.855629/4.394807","GARE MEISER / MEISER STATION - AVENUE ROGIER/ ROGIERLAAN 377 - 379","148 - GARE MEISER/MEISER STATION"
20,306,1,25,0,1,"50.889603/4.373967","HEMBEEK - ANGLE AV DES CROIX DE FEU / VUURKRUISENLAAN 7-9","306 - HEMBEEK"
20,204,0,25,0,1,"50.837326/4.293932","FERMÉE - MAINTENANCE - DUPUIS - BD SYLVAIN DUPUIS / SYLVAIN DUPUISLAAN 209-211-213","204 - DUPUIS (FERMÉE - MAINTENANCE)"
3,225,1,20,0,1,"43.5694770721/1.47326855435","AVENUE EDOUARD BELIN DEVANT ONERA","00225 - BELIN ONERA"
6,48,1,20,0,0,"39.450775142/-0.358643429344","Antonio Ferrandis - General Urrutia","48_AVDA. ANTONIO FERRANDIS"
14,9020,1,12,0,1,"45.773468/4.800286","Angle rue Horand / rue Masset","9020 - BOURBONNAIS"
20,230,1,24,0,0,"50.818382/4.346061","BERKENDAEL / BERKENDAAL - AVENUE ALBERT / ALBERTLAAN 134","230 - BERKENDAEL / BERKENDAAL"
5,98,1,30,0,1,"53.341515/-6.256853","Frederick Street South","FREDERICK STREET SOUTH"
3,121,1,17,0,1,"43.6123275226/1.43834034521","33 AV HONRE SERRES","00121 - SERRES - A. BERNARD"
26,22,1,16,0,0,"47.2203921267/-1.55553104194","MOQUECHIEN - 8 RUE MOQUECHIEN","00022-MOQUECHIEN"
5,14,1,30,0,0,"53.344603/-6.263371","Fownes Street Upper","FOWNES STREET UPPER"
14,2016,1,12,0,1,"45.763065/4.83425","Angle rue Tupin / rue Herriot","2016 - PLACE REGAUD"
3,84,1,24,0,1,"43.605242396/1.43268768272","19T ALL DE BRIENNE","00084 - BRIENNE MANUFACTURE"
26,19,1,15,0,0,"47.2198544673/-1.55892089047","SAINT SIMILIEN - 1 PLACE SAINT SIMILIEN","00019-SAINT SIMILIEN"
21,50017,1,14,0,0,"49.035511/2.061921","RUE NATIONALE ANGLE RUE LEVÈQUE - 95000 CERGY","50017 - CER17 - CERGY VILLAGE CENTRE"
25,8068,1,9,0,1,"43.2624559209/5.37579581617","PRADO BORELY - 579 AVENUE DU PRADO","8068-PRADO BORELY"
4,68,1,20,0,1,"49.57337/6.14397","UM SCHLASS - CEINTURE UM SCHLASS","UM SCHLASS"
3,208,1,18,0,1,"43.5912200236/1.48008748376","ALL DE LIMAYRAC","00208 - LIMAYRAC/ DARASSE"
5946480,133,1,23,1,1,"-27.468839/153.011115","Coronation Dr / Go Between Bridge","133 - CORONATION DR / GO BETWEEN BRIDGE"
3,131,1,19,0,1,"43.6117411156/1.41459747127","15 RUE PAUL BERNIES","00131 - BERNIES"
14,3080,1,30,0,1,"45.760042/4.861734","55 RUE DE LA VILLETTE","3080 - PART-DIEU / VILLETTE (FAR)"
22,33,0,18,0,1,"54.698543/25.26644","Konstitucijos pr. (šalia Lietuvos vaikų ir jaunimo centro)","33-LIETUVOS VAIKŲ IR JAUNIMO CENTRAS"
20,239,1,25,1,1,"50.8187714/4.350961","DARWIN - AV. BRUGMANN / BRUGMANNLAAN 139-147","239 - DARWIN"
20,76,1,25,0,1,"50.825749/4.345165","PLACE VAN MEENEN/VAN MEENENPLEIN - AV PAUL DEJAER (FACE 35 - 39) / PAUL DEJAERLAAN (TEGENOVER 35 - 39)","076 - PLACE VAN MEENEN/VAN MEENENPLEIN"
27,14,1,10,0,0,"47.2341418245/6.03346539953","Place Jacobins","14 - JACOBINS"
25,4238,1,12,0,1,"43.3020081437/5.39468490636","LIBERATION CHAPE ESPERANDIEU - BOULAVARD LIBERATION ANGLE RUE CHAPE","4238-LIBERATION-CHAPE-ESPERANDIEU"
7,102,0,30,0,0,"59.32289/18.08289","","VOLVO VAK"
6,112,1,40,0,1,"39.4785481335/-0.342366002059","Manuel Broseta i Pont - Naranjos","112_AVDA. DE LOS NARANJOS"
25,1003,1,10,0,1,"43.2931223973/5.37186760649","PLACE AUX HUILES - COURS ESTIENNE D'ORVES ANGLE RUE SAINT SAENS","1003-PLACE AUX HUILES"
4,27,1,15,0,1,"49.5986/6.132119","MERCIER - RUE DU COMMERCE / PARKING","MERCIER"
3,239,1,20,0,1,"43.5771669176/1.46939383682","FACE AU 127 AVENUE DE LESPINET","00239 - LESPINET / HERBETTES"
5946480,23,1,21,0,1,"-27.473021/153.025988","Mary St / George St","23 - MARY STREET / GEORGE STREET"
14,5029,1,20,0,1,"45.767057/4.827014","Prox. Quai Pierre Scize","5029 - PLACE GERSON"
8,10,1,20,0,0,"57.700324/11.973429","Valand","VALAND"
17,1,1,15,0,1,"50.47536/4.84661","001 - OCTAVE HENRY - RUE DE GEMBLOUX / HALL OMNISPORT","001 - OCTAVE HENRY"
25,1216,1,15,0,1,"43.292666663/5.37590597428","SAINTE LULLI - 17 RUE SAINTE","1216-SAINTE - LULLI"
8,57,1,32,0,1,"57.71185/11.9806","Kruthusgatan","KRUTHUSGATAN"
16,188,1,20,0,1,"37.3725604236/-5.96336209845","AVENIDA HYTASA - Aprox. C/ Romeral","188_AVENIDA HYTASA"
3,1,1,19,0,1,"43.604134687/1.44542078074","12 RUE DU POIDS DE L'HUILE","00001 - POIDS DE L'HUILE"
3,37,1,18,0,1,"43.593506929/1.42988070604","53 RUE STE LUCIE","00037 - STE LUCIE"
3,7,1,25,0,1,"43.6058521622/1.44659381222","6 RUE DU REMPART VILLENEUVE","00007 - PLACE VICTOR HUGO"
3,259,1,20,0,1,"43.64751/1.43298","Place Riche / Lalande - 31000 TOULOUSE","00259 - PLACE RICHE"
22,10,1,9,0,1,"54.68866096/25.29316907","T. Kosciuškos g.","10-KALNŲ PARKAS"
20,70,1,25,1,1,"50.818113/4.371446","AURORE/DAGERAAD - AVENUE LOUISE/LOUIZALAAN 440","070 - AURORE/DAGERAAD"
26,51,1,20,0,0,"47.2141946315/-1.52973588598","3 BOULEVARD DE BERLIN DEVANT MAISON DE QUARTIER","00051-TABARLY"
20,202,1,25,0,1,"50.839554/4.312311","AUMALE - RUE D'AUMALE / AUMALESTRAAT 339-341","202 - AUMALE"
13,22,1,11,0,0,"47.742397/7.331582","Rue de Zillisheim angle Rue St Sauveur","22 - ST SAUVEUR"
1,10,1,15,0,1,"49.4336973759/1.09090294279","COURS CLEMENCEAU","10- PLACE CARNOT"
26,89,1,14,0,0,"47.2074386375/-1.57868926431","SAINT AIGNAN - 65 BD ST AIGNAN","00089-SAINT-AIGNAN"
14,2004,1,18,0,1,"45.750116/4.82801","16 PLACE CARNOT","2004 - PERRACHE / CARNOT"
21,50004,1,15,0,0,"49.052785/2.017956","AVENUE DU BON TEMPS ANGLE AVENUE DU HAZAY - 95000 CERGY","50004 - CER04 - LE BON TEMPS"
14,10079,1,20,0,1,"45.768127/4.879096","Rue Anatole France/Angle av Barbusse","10079 - ANATOLE FRANCE / BARBUSSE"
16,36,1,20,0,1,"37.4005005219/-5.99840323758","CALLE SAN VICENTE - Aprox. C/ Guadalquivir","036_CALLE SAN VICENTE"
6,122,1,15,0,0,"39.4844531496/-0.354157040555","Músico Hipólito Martínez - Diógenes López Mecho","122_C_MÚSICO HIPÓLITO MARTÍNEZ"
22,38,0,18,0,1,"54.705339/25.304181","Žirmūnų g. - Minties g. sankryža","38-ŠILO TILTAS"
5946480,68,1,21,0,1,"-27.454394/153.049519","Vernon Tce / Ethel St","68 - VERNON TCE / ETHEL ST"
21,50024,1,18,0,0,"49.038058/2.070534","Rue des petits prés  95000 CERGY","50024 - CER24 - CROIX PETIT"
3,234,1,15,0,1,"43.6282365928/1.45133050456","RUE LOIN 100M AVT RAYNAL","00234 - LOIN / RAYNAL"
8,67,1,27,0,1,"57.704639/11.969008","Östra hamngatan","ÖSTRA HAMNGATAN"
14,7009,1,16,0,1,"45.737503/4.837484","174–180 Avenue Jean Jaurès 69007 Lyon","7009 - JEAN JAURÈS"
9,14,1,30,0,1,"43.4583838909/-3.81046839133","Atilano Rodriguez (aprox Paseo Pereda y San Fernando)","014_ATILANO RODRIGUEZ"
17,30,1,15,0,1,"50.460596/4.842836","030 - PLACE LOUISE GODIN- LOUISE GODIN","030 - PLACE LOUISE GODIN"
14,7045,1,20,0,1,"45.737745/4.824495","40 AV. LECLERC","7045 - PARC DES BERGES"
22,23,0,24,0,1,"54.69546047/25.2786606","Konstitucijos pr. (Europos aikštė)","23-EUROPOS AIKŠTĖ"
26,77,1,25,0,1,"47.2076056402/-1.55753246791","ECOLE D'ARCHITECTURE - QUAI F MITTERRAND","00077-ECOLE D'ARCHITECTURE"
13,14,1,18,0,0,"47.75243/7.342944","Av Robert Schuman angle Rue de Stalingrad","14 - SCHUMANN"
6,243,1,18,0,1,"39.4627880667/-0.384633120261","Albacete - Maluquer","243_ALBACETE_ESQ_MALUQUER"
3,192,1,20,0,1,"43.5876594131/1.40916212555","355 route de saint-Simon","00192 - RTE DE ST SIMON/PRADO"
13,38,1,10,0,0,"47.743132/7.352147","RUE DE LA WANNE, angle RUE KOECHLIN","38 - WANNE"
25,6177,1,17,0,1,"43.2865946021/5.38678589002","BAILLE FRIEDLAND - BOULEVARD BAILLE ANGLE RUE DE FRIEDLAND","6177-BAILLE FRIEDLAND"
11,24,1,20,0,1,"49.8941349276/2.28705404866","Boulevard Faidherbe","24- COLISEUM"
16,220,1,30,0,1,"37.4051895619/-5.93578002062","AVENIDA ALCALDE LUIS URUÑUELA - Aprox. Centro Comercial Zona Este","220_AVENIDA ALCALDE LUIS URUÑUELA"
3,48,1,22,0,1,"43.5947491197/1.44413271127","18 PL DU SALIN","00048 - PLACE DU SALIN"
20,80,1,25,1,1,"50.814852/4.376794","CERES - AV. F. ROOSEVELT/F. ROOSEVELTLAAN, 14","080 - CERES"
23,2,1,16,0,0,"36.703055/137.214531","牛島町１７番 17 Ushijima-cho","富山駅北 TOYAMA STATION NORTH"
6,82,1,15,0,0,"39.4760241116/-0.384005125495","Guillem de Castro (Torres de Quart)","082_GUILLEN_DE_CASTRO_TORRES_DE_QUART"
6,165,1,20,0,1,"39.4713771151/-0.324660945172","Pavía - Espadán","165_PAVIA 2"
10,6,1,20,0,1,"55.7008134312/13.1956234574","","GALTEN"
11,25,1,20,0,1,"49.8968625368/2.28286774758","Bd des Fédérés","25- LA HOTOIE"
20,299,1,20,0,0,"50.80941/4.386541","SAINT-ADRIEN - AV DU PESAGE N°21","299 - SAINT-ADRIEN"
5,1,1,31,0,0,"53.340927/-6.262501","Clarendon Row","CLARENDON ROW"
6,106,1,25,0,0,"39.4767121276/-0.341477998411","Albalat dels Tarongers - Professor Ernest Lluch","106_AVDA. DE LOS NARANJOS"
20,331,1,20,0,0,"50.842319/4.406295","GEORGES HENRI - AV GEORGES HENRI","331 - GEORGES HENRI"
14,3101,1,20,0,1,"45.762055/4.868486","55 RUE DE BARABAN","3101 - PATINOIRE BARABAN"
6,265,1,15,0,0,"39.4709410866/-0.408208195369","Alcasser - Poeta Alberto Lista","265_C_ALCASSER_POETA_ALBERTO_LISTA"
15,19,1,20,0,0,"46.05952/14.4982","Celovška cesta 26","TIVOLI"
1,20,1,15,0,1,"49.4414522311/1.12008727268","ROUTE DE DARNETAL","20 - AUBERGE DE JEUNESSE"
14,4021,1,10,1,1,"45.774061/4.82516","Angle Bvd de la Croix-Rousse","4021 - TABAREAU"
21,53002,1,20,0,0,"49.044395/2.090632","Place de la Libération côté avenue de Verdun - 95300 PONTOISE","53002 - PON02 - PLACE DE LA LIBÉRATION"
16,21,1,20,0,1,"37.4054735479/-5.98152718124","CALLE MANUEL VILLALOBOS - Aprox. C/ Madre San Marcelo","021_CALLE MANUEL VILLALOBOS"
3,266,1,20,0,1,"43.57375/1.41398","38 RUE DE LA TOURAINE ANGLE RUE D AUVERGNE 31000 TOULOUSE","00266 - TOURAINE"
3,175,1,30,0,1,"43.6394555737/1.45256734914","Avenue Maurice BOURGES MAUNOURY","00175 - METRO MAUNOURY"
20,228,1,25,1,1,"50.816525/4.336212","ALTITUDE CENT / HOOGTE HONDERD - PLACE DE L'ALTITUDE 100 (FACE 31) / HOOGTE HONDERDPLEIN (TEGENOVER 31)","228 - ALTITUDE CENT / HOOGTE HONDERD"
26,42,1,25,0,1,"47.206597729/-1.57261028697","GARE MARITIME - PLACE JACKSONVILLE","00042-GARE MARITIME"
26,87,1,15,0,1,"47.2236048154/-1.57137357811","ANATOLE FRANCE - 41 RUE ALEXANDRE DUMAS","00087-ANATOLE FRANCE"
20,355,1,22,0,1,"50.837714/4.369117","PARNASSE - RUE DU TRONE N°66 (CLOS PARNASSE)","355 - PARNASSE"
20,235,1,25,0,1,"50.810085/4.324864","FOREST NATIONAL / VORST NATIONAAL - AV VICTOR ROUSSEAU DVT FOREST NATIONAL / VICTOR ROUSSEAU LAAN VOOR VORST NATIONAAL","235 - FOREST NATIONAL / VORST NATIONAAL"
13,9,1,15,0,1,"47.7449677203/7.32781031945","BOULEVARD CHARLES STOESSEL","09 - NESSEL"
14,3103,1,18,0,1,"45.7548502313/4.85748756867","3 PLACE DANTON","3103 - PLACE DANTON"
26,47,1,15,0,1,"47.2070241798/-1.54816131105","MARTYRS NANTAIS - 1 BD DES MARTYRS NANTAIS","00047- MARTYRS NANTAIS"
4,62,1,20,0,1,"49.62915/6.173101","LEYDENBACH","LEYDENBACH"
14,6031,1,13,0,1,"45.763717/4.843791","Angle cours Lafayette","6031 - LAFAYETTE/CORNEILLE"
6,238,1,15,0,0,"39.4974171804/-0.394474168343","San Jose Artesano - Francisco Morote Greus","238_SAN_JOSE_ARTESANO_FRANCISCO_MOROTE_GREUS"
5946480,54,1,25,0,1,"-27.457825/153.036866","McLachlan St / Winn St","54 - MCLACHLAN ST / WINN ST"
16,154,1,20,0,1,"37.3948365102/-5.96842612917","AVENIDA KANSAS CITY - Aprox. C/ Naranjito de Triana","154_AVENIDA KANSAS CITY"
3,166,1,20,0,1,"43.574366149/1.46203109791","23 RUE GUYOU","00166 - RANGUEIL GUYOU"
20,102,1,25,0,1,"50.83579/4.375782","MUSEUM - CHAUSSEE DE WAVRE (FACE 229 - 233)  /  WAVERSESTEENWEG (TEGENOVER 229 - 233)","102 - MUSEUM/MUSEUM"
3,135,1,18,1,1,"43.62295/1.45872","183 RUE DU FB  BONNEFOY","00135 - BONNEFOY   LEMAITRE"
8,16,1,40,0,1,"57.70452/11.984298","Bohusgatan","BOHUSGATAN"
17,28,1,15,0,1,"50.46675/4.84834","028 - EXPO - AV SGT VRITHOFF FACE PALAIS DES EXPO","028 - EXPO"
20,105,1,20,1,1,"50.829631/4.3692","DE HENNIN -  CHAUSSEE D'IXELLES/ELSENSE STEENWEG 254 - 260","105 - DE HENNIN"
8,14,1,25,0,1,"57.699939/11.976176","Kristinelundsgatan","KRISTINELUNDSGATAN"
6,47,1,20,0,1,"39.4564800549/-0.355509029538","Autopista del Saler - Puente Monteolivete","47_AVDA. AUTOPISTA DEL SALER"
6,63,1,20,0,1,"39.4677470919/-0.358505044598","Av Puerto 19 (Telefónica)","063_AVDA. DEL PUERTO I"
3,79,1,20,0,1,"43.6011288056/1.43413810671","1 PL LANGE","00079 - PLACE LANGE"
14,10018,1,11,0,1,"45.761801/4.880735","Rue Florian/Angle Cours Tolstoï","10018 - TOLSTOÏ / FLORIAN"
14,9049,1,16,0,1,"45.770136/4.80516","23 RUE GORGE DE LOUP","9049 - SERGENT BERTHET / GORGE DE LOUP"
20,1,1,20,1,0,"50.836304/4.41505","LEOPOLD II - AVENUE DE TERVUREN FACE / TERVURENLAAN VOOR 218","001 - LEOPOLD II"
26,102,1,20,0,1,"47.1928035138/-1.54929189856","GARE PONT ROUSSEAU - RUE DE LA GARE - REZE","00102-GARE PT ROUSSEAU"
5946480,134,1,17,0,1,"-27.468845/153.007364","Railway Tce / Cribb St","134 - RAILWAY TCE / CRIBB ST"
20,63,1,20,1,1,"50.834705/4.421643","JULES CESAR - AVENUE DE TERVUREN DEVANT / TERVURENLAAN VOOR 278","063 - JULES CESAR"
20,100,1,44,1,1,"50.838411/4.37302","GARE DE LUXEMBOURG/LUXEMBURGSTATION - RUE DE TREVES / TRIERSTRAAT","100 - GARE DE LUXEMBOURG/LUXEMBURGSTATION"
20,95,1,25,0,1,"50.87808/4.34793","PLACE BOCKSTAEL/BOCKSTAELPLAATS - BLD EMILE BOCKSTAEL/EMILE BOCKSTAELLAAN 254","095 - PLACE BOCKSTAEL/BOCKSTAELPLAATS"
5946480,31,1,11,0,1,"-27.467464/153.022094","Roma St / Turbot St","31 - ROMA ST / TURBOT ST"
5946480,93,1,20,0,1,"-27.48148/153.02368","Grey St / QCA","93 - GREY ST / QCA"
6,56,1,15,0,0,"39.4583890649/-0.344495997567","Francia - Menorca","56_AVDA. DE FRANCIA"
3,210,1,18,0,1,"43.5860749567/1.48302104095","FACE 42 CHE DE LA TERRASSE","00210 - TERRASSE/ CENTRE CO."
19,1,1,26,0,1,"48.7988350968/2.45387633773","AVENUE DU MARECHAL DE LATTRE DE TASSIGNY","01 - LATTRE DE TASSIGNY"
3,75,1,21,0,1,"43.5985426071/1.43659075722","12 PL LAGANNE","00075 - CHATEAU D EAU"
6,227,1,20,0,1,"39.4902161534/-0.403022190134","San Clemente - Hospital Arnau de Vilanova","227_CALLE_SAN_CLEMENTE_ENTRA_HOSPITAL_ARNAU_VILANO"
16,24,1,15,0,1,"37.404035541/-5.98459219116","CALLE LEÓN XIII - Aprox. C/ Fray Isidoro de Sevilla","024_CALLE LEÓN XIII"
16,38,1,40,0,1,"37.3920814836/-6.01105127713","CALLE DE INCA GARCILASO - Aprox. C/ Juan Antonio de Vizarrón","038_CALLE DE INCA GARCILASO"
8,32,1,20,0,1,"57.693517/11.958559","Brunnsgatan","BRUNNSGATAN"
26,97,1,20,0,0,"47.2290880871/-1.54029259429","SAINT DONATIEN - PLACE DU 51éme RIMA","00097-SAINT DONATIEN"
20,45,1,25,0,1,"50.83308/4.35743","STEPHANIE/STEFANIA - AV LOUISE/LOUIZALAAN 61A-63-65","045 - STEPHANIE/STEFANIA"
6,232,1,15,0,1,"39.4946121801/-0.36584408102","San Vicente Paul - Santiago Rusiñol","232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL"
8,50,1,20,0,0,"57.70337/11.96012","Kungsgatan/Telekasern","KUNGSGATAN/TELEKASERN"
6,169,1,20,0,1,"39.4787531399/-0.324735949373","Pavía (Instituto Isabel de Villena)","169_PAVIA 4"
25,8307,1,20,0,1,"43.2722414899/5.39166970262","Parvis entrée parc Chanot","8307-PRADO MICHELET"
16,203,1,20,0,1,"37.3960935188/-5.95876409602","CALLE TESALÓNICA - Calle Mazzantini","203_CALLE TESALÓNICA"
27,22,1,12,1,0,"47.2474172971/6.02864322713","Place de la Liberté","22 - LIBERTE"
20,207,1,25,0,1,"50.833424/4.313378","BIESTEBROECK / BIESTEBROEK - CHEE DE MONS (FACE AU 518-526) / BERGENSESTEENWEG (TEGENOVER 518-526)","207 - BIESTEBROECK / BIESTEBROEK"
18,1,1,28,0,1,"48.6924654452/6.18340055389","Angle rue Pierre FOURRIER et rue des Dominicains","00001 - DOMINICAINS - FOURRIER (CB)"
19,5,1,18,0,1,"48.7868389124/2.46856657249","144 RUE DU GENERAL LECLERC","05 - GENERAL LECLERC / BARRAGE"
26,30,1,39,0,1,"47.213120551/-1.55739323563","COMMERCE - FACE PLACE DU COMMERCE","00030-COMMERCE"
15,25,1,21,0,0,"46.055801/14.534156","Zaloška cesta 54","TRŽNICA MOSTE"
20,127,0,20,0,1,"50.832194/4.377694","DÉMONTÉE POUR TRAVAUX - GRAY  -  RUE DES DEUX PONTS (FACE 4)/ TWEEBRUGGENSTRAAT (TEGENOVER 4)","127 - GRAY/GRAY (DÉMONTÉE POUR TRAVAUX)"
14,7023,1,15,0,1,"45.742639/4.850538","Route de Vienne - Angle avenue Berthelot","7023 - BERTHELOT / ROUTE DE VIENNE"
14,6044,1,16,0,1,"45.766372/4.865058","23 RUE DE LA VIABERT","6044 - CHARMETTES / BELLECOMBE"
20,114,0,25,0,1,"50.820391/4.385358","FERMÉE-TRAVAUX VOIRIE - SAISONS/JAARGETIJDEN  -  AVENUE DES SAISONS 2 / JAARGETIJDENLAAN 2","114 - SAISONS/JAARGETIJDEN(FERMÉE-TRAVAUX VOIRIE)"
20,185,1,25,0,0,"50.835797/4.401599","PERE DE DEKEN/PATER DE DEKEN - RUE PÈRE DE DEKEN/ PATER DE DEKENSTRAAT 40","185 - PERE DE DEKEN/PATER DE DEKEN"
26,56,1,15,0,0,"47.2067986186/-1.54177773985","VINCENT GACHE - 9 RUE FRANCOIS ALBERT","00056-VINCENT GACHE"
14,3008,1,18,0,1,"45.745828/4.870631","105 COURS ALBERT THOMAS","3008 - INSTITUT LUMIERE"
21,53101,1,19,0,1,"49.0477806094/2.10303772617","Place Carnot côté quai de l'Ecluse ou halage - 95310 SAINT OUEN L'AUMONE","53101 - SOA01 - PLACE CARNOT (CB)"
4,1,1,15,0,1,"49.598211/6.137526","LEON XIII-RUE DE BONNEVOIE ( DEVANT N° 103 )","LEON XIII"
25,7215,1,13,0,1,"43.2892367549/5.36647973028","ENDOUME CORDERIE - 41 RUE D'ENDOUME","7215-ENDOUME - CORDERIE"
5946480,97,1,25,0,1,"-27.499963/153.017633","Thynne Rd / College Rd","97 - THYNNE RD / COLLEGE RD"
3,115,1,18,0,1,"43.590622011/1.45380582508","8 ALL DES DEMOISELLES","00115 - DEMOISELLES MISTRAL"
4,14,1,25,0,1,"49.610687/6.131621","KNUEDLER - PLACE GUILLAUME","KNUEDLER"
17,24,1,15,0,1,"50.46387/4.861142","024 - SAINT-AUBAIN - RUE DU COLLEGE / PLACE SAINT-AUBIN","024 - SAINT-AUBAIN"
5946480,52,1,14,0,1,"-27.457512/153.033841","Brunswick St Mall / Wickham St","52 - BRUNSWICK ST MALL / WICKHAM ST"
5946480,47,1,17,0,1,"-27.46123/153.031077","Turbot St / Barry Pde","47 - TURBOT ST / BARRY PDE"
20,348,1,24,0,1,"50.831078/4.398546","HANSEN-SOULIE - AVENUE HANSEN-SOULIE 42","348 - HANSEN-SOULIE"
5,23,1,30,0,1,"53.348279/-6.254662","Custom House","CUSTOM HOUSE"
27,23,1,12,0,0,"47.232098052/6.0351355064","Rue Charles NODIER Sortie du tunnel, direction Morne","23 - RIVOTTE"
3,221,1,20,0,1,"43.5764189548/1.40648876885","FACE 85 RUE VAUQUELIN","00221 - VAUQUELIN"
13,17,1,28,0,1,"47.747038/7.338923","Rue de la Lanterne contre Temple St ETIENNE","17 - PLACE DE LA REUNION"
6,49,1,25,0,0,"39.4529547222/-0.357201115508","Ricardo Muñoz Suay - María José Victoria Fuster (C.C. El Saler)","49_C/ RICARDO MUÑOZ SUAY"
16,195,1,20,0,1,"37.4217156163/-5.97164815591","CALLE CORRAL DEL AGUA - Aprox. Camino de los toros","195_CALLE CORRAL DEL AGUA"
6,121,1,15,0,0,"39.4861501538/-0.358862055563","Murta - Sant Eperit","121_C_MURTA"
